http://mytv.3d.tc//i/?T=音乐
现场🎸演唱,#genre#
鹏鸽-错爱一生,http://em.21dtv.com/songs/60138288.mkv
鹿乃-daybyday,http://em.21dtv.com/songs/60138289.mkv
鹿晗+AR-零界点,http://em.21dtv.com/songs/60139305.mkv
鹿晗-夜行记,http://em.21dtv.com/songs/60138290.mkv
鹿晗-心率,http://em.21dtv.com/songs/60146887.mkv
鹿晗-触发,http://em.21dtv.com/songs/60139304.mkv
鹿晗-追梦赤子心,http://em.21dtv.com/songs/60145828.mkv
麦德罗-热情的沙漠,http://em.21dtv.com/songs/60077340.mkv
麦浚龙+冯颖琪-何地有方,http://em.21dtv.com/songs/60138291.mkv
麦穗-年年有今日,http://em.21dtv.com/songs/60061473.mkv
麦震烁-浮华盛世,http://em.21dtv.com/songs/60139306.mkv
黄中原-最害怕唱情歌,http://em.21dtv.com/songs/60139307.mkv
黄丽萍-节日欢歌,http://em.21dtv.com/songs/60139308.mkv
黄云龙-诸葛说,http://em.21dtv.com/songs/60145829.mkv
黄伟燐-伟大论,http://em.21dtv.com/songs/60144229.mkv
黄伟霖+郭少轩-寂寞魂,http://em.21dtv.com/songs/60145832.mkv
黄伟霖-MYLOVE,http://em.21dtv.com/songs/60145830.mkv
黄伟霖-残月,http://em.21dtv.com/songs/60145831.mkv
黄凯芹-你留我在此,http://em.21dtv.com/songs/60031902.mkv
黄凯芹-每一个晚上,http://em.21dtv.com/songs/60029087.mkv
黄凯芹-深秋立楼头,http://em.21dtv.com/songs/60129834.mkv
黄凯芹-相爱很难,http://vodcdn.video.taobao.com/oss/ali-video/11b6273898b6a1b1da34e646264cd036/video.m3u8
黄凯芹-若生命等候,http://em.21dtv.com/songs/60037108.mkv
黄剑文-爱人们,http://em.21dtv.com/songs/60144230.mkv
黄勇+小琢-花桥情歌,http://em.21dtv.com/songs/60139309.mkv
黄勇-朋友听我说,http://em.21dtv.com/songs/60138292.mkv
黄博-民富国强少年梦,http://em.21dtv.com/songs/60144231.mkv
黄可门-新一曲红尘,http://em.21dtv.com/songs/60138293.mkv
黄品源+万芳-小薇,http://em.21dtv.com/songs/60139315.mkv
黄品源+任贤齐-浪花一朵朵,http://em.21dtv.com/songs/60026219.mkv
黄品源-不想说再见,http://em.21dtv.com/songs/60139310.mkv
黄品源-你怎么舍得我难过,http://em.21dtv.com/songs/60139311.mkv
黄品源-原来有你,http://em.21dtv.com/songs/60139312.mkv
黄品源-海浪,http://em.21dtv.com/songs/60139313.mkv
黄品源-那么爱你为什么,http://em.21dtv.com/songs/60139314.mkv
黄国伦-我不睡,http://em.21dtv.com/songs/60138294.mkv
黄妍-大童,http://em.21dtv.com/songs/60146888.mkv
黄姗姗-盛夏,http://em.21dtv.com/songs/60145833.mkv
黄娟-来生你在我还来,http://em.21dtv.com/songs/60146889.mkv
黄婷婷-星光闪耀,http://em.21dtv.com/songs/60139316.mkv
黄婷婷-黑夜女神,http://em.21dtv.com/songs/60145834.mkv
黄子韬-想成为你,http://em.21dtv.com/songs/60145835.mkv
黄子韬-还来得及,http://em.21dtv.com/songs/60139317.mkv
黄宇-你是我永远放不下的缘,http://em.21dtv.com/songs/60145836.mkv
黄宗泽-全角度爱你,http://em.21dtv.com/songs/60035881.mkv
黄家强-醒你,http://em.21dtv.com/songs/60051183.mkv
黄尊-要火,http://em.21dtv.com/songs/60138295.mkv
黄小举-我无所谓两败俱伤,http://em.21dtv.com/songs/60146890.mkv
黄小琥-坦白,http://em.21dtv.com/songs/60145837.mkv
黄小琥-没那么简单,http://em.21dtv.com/songs/60028730.mkv
黄小琥-白天不懂夜的黑,http://em.21dtv.com/songs/60144232.mkv
黄小琥-突然的自我,http://em.21dtv.com/songs/60042926.mkv
黄少谷-忘记哭,http://em.21dtv.com/songs/60146891.mkv
黄志权-天空,http://em.21dtv.com/songs/60146892.mkv
黄志权-自由,http://em.21dtv.com/songs/60146893.mkv
黄志权-要冲开一切,http://em.21dtv.com/songs/60146894.mkv
黄思思-爱在月照河,http://em.21dtv.com/songs/60138296.mkv
黄思思-请到哨卡来,http://em.21dtv.com/songs/60138297.mkv
黄意雅-YouReMyEverything,http://em.21dtv.com/songs/60144233.mkv
黄慈轩+电流妹-小公举,http://em.21dtv.com/songs/60146897.mkv
黄慈轩-喵了个咪,http://em.21dtv.com/songs/60139318.mkv
黄慈轩-没有你的梦,http://em.21dtv.com/songs/60146896.mkv
黄执雄+孙权-机务的玫瑰,http://em.21dtv.com/songs/60144234.mkv
黄文武-讲不出的秘密,http://em.21dtv.com/songs/60138298.mkv
黄旭+艾福杰尼-TOGETHERWEPLAY,http://em.21dtv.com/songs/60146898.mkv
黄明志-击败人,http://em.21dtv.com/songs/60139319.mkv
黄明志-啪啪啪,http://em.21dtv.com/songs/60145838.mkv
黄星瑞-有点灰,http://em.21dtv.com/songs/60146899.mkv
黄星羱-喵喵喵,http://em.21dtv.com/songs/60139320.mkv
黄晓明-你在我心上,http://em.21dtv.com/songs/60032476.mkv
黄望二-烂醉如泥,http://em.21dtv.com/songs/60138299.mkv
黄永兴-老爸,http://em.21dtv.com/songs/60138300.mkv
黄汐源-半明半暗,http://em.21dtv.com/songs/60145839.mkv
黄汐源-血色旅店,http://em.21dtv.com/songs/60146900.mkv
黄沾道,http://em.21dtv.com/songs/60146932.mkv
黄淑惠-危险世界,http://em.21dtv.com/songs/60145840.mkv
黄淑惠-嘿,http://em.21dtv.com/songs/60138301.mkv
黄琦珊-一样的月光,http://em.21dtv.com/songs/60053818.mkv
黄立绮-不想成为那一种大人,http://em.21dtv.com/songs/60138302.mkv
黄立绮-不痛不痛,http://em.21dtv.com/songs/60138303.mkv
黄立绮-限定款,http://em.21dtv.com/songs/60138304.mkv
黄红英-初次尝到寂寞,http://em.21dtv.com/songs/60144427.mkv
黄纪福-给你一个美好的明天,http://em.21dtv.com/songs/60146901.mkv
黄绮珊+郑洁-一起来,http://em.21dtv.com/songs/60138310.mkv
黄绮珊-只有你,http://em.21dtv.com/songs/60138305.mkv
黄绮珊-坦诉,http://em.21dtv.com/songs/60138306.mkv
黄绮珊-思念,http://em.21dtv.com/songs/60138307.mkv
黄绮珊-灯塔,http://em.21dtv.com/songs/60138308.mkv
黄绮珊-爱得太多,http://em.21dtv.com/songs/60138309.mkv
黄美珍-旋转木马的独白,http://em.21dtv.com/songs/60145841.mkv
黄耀明+容祖儿-你还爱我吗,http://em.21dtv.com/songs/60031732.mkv
黄舒行-孤独,http://em.21dtv.com/songs/60145842.mkv
黄荣猷-继续重聚,http://em.21dtv.com/songs/60145843.mkv
黄莺莺-哭砂,http://em.21dtv.com/songs/60144428.mkv
黄莺莺-葬心,http://em.21dtv.com/songs/60144429.mkv
黄观-一首伤感的情歌,http://em.21dtv.com/songs/60139321.mkv
黄贯中-大英雄,http://em.21dtv.com/songs/60139322.mkv
黄贯中-请将手放开,http://em.21dtv.com/songs/60035527.mkv
黄贯中-醒你,http://em.21dtv.com/songs/60051182.mkv
黄路梓茵-倒霉农场,http://em.21dtv.com/songs/60145844.mkv
黄路梓茵-全都给你了,http://em.21dtv.com/songs/60145845.mkv
黄路梓茵-美小鸭,http://em.21dtv.com/songs/60144235.mkv
黄金豆-让我们荡起双桨,http://em.21dtv.com/songs/60138311.mkv
黄霆睿-天堂不是想像,http://em.21dtv.com/songs/60144236.mkv
黄韵玲+古洁縈-喜欢你现在的样子,http://em.21dtv.com/songs/60145846.mkv
黄韵玲+肖凯晔-生命中的精灵,http://em.21dtv.com/songs/60145847.mkv
黄韵琴-YouOughtaKnow,http://em.21dtv.com/songs/60144237.mkv
黄鲲-小鸡咕叽咕叽,http://em.21dtv.com/songs/60144238.mkv
黄鹤翔-陪您变老,http://em.21dtv.com/songs/60139323.mkv
黄龄-问情,http://em.21dtv.com/songs/60139324.mkv
黎丹-受伤的女人,http://em.21dtv.com/songs/60144644.mkv
黎明-遇见,http://em.21dtv.com/songs/60145848.mkv
黎晓阳-MrWeatherMan,http://em.21dtv.com/songs/60139325.mkv
黎朝霞-思念,http://em.21dtv.com/songs/60145849.mkv
黑卓-趿拉板鞋,http://em.21dtv.com/songs/60145850.mkv
黑哥-是错了的爱还是我爱的错,http://em.21dtv.com/songs/60139326.mkv
黑哥-百善孝为先,http://em.21dtv.com/songs/60138312.mkv
黑撒-校花隔壁的流川枫,http://em.21dtv.com/songs/60138313.mkv
黑羽-从此有个你,http://em.21dtv.com/songs/60146902.mkv
黑豹乐队+于谦-Don'tBreakMyHeart,http://em.21dtv.com/songs/60138321.mkv
黑豹乐队-为所有爱我们的人,http://em.21dtv.com/songs/60138314.mkv
黑豹乐队-低头士,http://em.21dtv.com/songs/60138315.mkv
黑豹乐队-兄弟,http://em.21dtv.com/songs/60138316.mkv
黑豹乐队-孤独的灵魂,http://em.21dtv.com/songs/60139327.mkv
黑豹乐队-干杯,http://em.21dtv.com/songs/60138317.mkv
黑豹乐队-无地自容,http://em.21dtv.com/songs/60138318.mkv
黑豹乐队-无畏,http://em.21dtv.com/songs/60138319.mkv
黑豹乐队-靠近我,http://em.21dtv.com/songs/60138320.mkv
黑鸭子-让我们荡起双桨,http://em.21dtv.com/songs/60144430.mkv
黑龙+利哥-棒打鸳鸯,http://em.21dtv.com/songs/60144239.mkv
黑龙-几十年,http://em.21dtv.com/songs/60139328.mkv
黑龙-请别离开我,http://em.21dtv.com/songs/60035501.mkv
齐秦-乖,http://em.21dtv.com/songs/60145852.mkv
齐秦-鼓声若响,http://em.21dtv.com/songs/60139330.mkv
齐雅-小小蜗居,http://em.21dtv.com/songs/60138323.mkv
齐霖-其实,http://em.21dtv.com/songs/60138324.mkv
齐霖-爸爸妈妈,http://em.21dtv.com/songs/60138325.mkv
龙梅子-下辈子做你的女人,http://em.21dtv.com/songs/60144645.mkv
龙梅子-恋爱协议书,http://em.21dtv.com/songs/60144245.mkv
龙梅子-离别的眼泪,http://em.21dtv.com/songs/60145855.mkv
龙梅子-等爱,http://em.21dtv.com/songs/60144334.mkv
龙梅子-苦雨,http://em.21dtv.com/songs/60139334.mkv
龙梅子-逆风者,http://em.21dtv.com/songs/60146908.mkv
龙飘飘-不能不想你,http://em.21dtv.com/songs/60138329.mkv
龙飘飘-恨你情难守,http://em.21dtv.com/songs/60138330.mkv
龙飘飘-我没醉,http://em.21dtv.com/songs/60145856.mkv
龙飞+马昕-风雨醉情缘,http://em.21dtv.com/songs/60144246.mkv
龚宏-小孩,http://em.21dtv.com/songs/60145857.mkv
龚宏-黑键,http://em.21dtv.com/songs/60145858.mkv
龚月-念亲恩,http://em.21dtv.com/songs/60032662.mkv
龚淑均+丁少华-清风来过,http://em.21dtv.com/songs/60144247.mkv
龚玥-秋风凉想亲娘,http://em.21dtv.com/songs/60146909.mkv
龚琳娜-将界,http://em.21dtv.com/songs/60138331.mkv
音乐🎸频道1,#genre#

周杰伦精选120首(8小时),https://txmov2.a.kwimgs.com/upic/2023/06/18/23/BMjAyMzA2MTgyMzE1MjBfMzQ4MzI0MjA1OF8xMDU4Nzc4MzAzNjZfMF8z_b_B386baa1bb2c0c48626a830ff69393771.mp4
林俊杰精选81首(5小时),https://txmov2.a.kwimgs.com/upic/2024/01/09/12/BMjAyNDAxMDkxMjA2MDdfMzQ4MzI0MjA1OF8xMjE2Nzg4Mjk4NTZfMF8z_b_Bc9f7d3b0c4b69136e61d8328a8538bd2.mp4?clientCacheKey=3xajh8b4u5j6uva_b.mp4
潘玮柏精选28首(1小时),https://txmov2.a.kwimgs.com/upic/2021/02/18/21/BMjAyMTAyMTgyMTI0MzNfODI4NTk1NTQ0XzQ0NTk2NzM2MDU3XzJfMw==_b_B92f3c6849966ee988590af29cfd9237b.mp4?tag=1-1750435163-std-1-6qxcke5wod-82a7afd374de76aa&clientCacheKey=3xabaxhvbd3me8s_b.mp4
SHE精选40首(2小时),https://txmov2.a.kwimgs.com/upic/2023/07/30/19/BMjAyMzA3MzAxOTEyNDhfODI4NTk1NTQ0XzEwOTI2ODgxNTQyOF8yXzM=_b_B1770e5ac950c20cda3df1678ded64cbc.mp4
徐良精选30首(1小时),https://alimov2.a.kwimgs.com/upic/2024/05/08/20/BMjAyNDA1MDgyMDAyMjFfMTg1NzcxNTYxOF8xMzE5MDIyNTY0NzNfMl8z_b_B62cb1e50d6a0dea4efc3e6da93662aa4.mp4
许嵩精选30首(2小时),https://alimov2.a.kwimgs.com/upic/2020/09/14/21/BMjAyMDA5MTQyMTMzMDdfODI4NTk1NTQ0XzM2MDUzMTE1NjM5XzJfMw==_b_B789c6ea6a87d1b67019f19f16c9f71f7.mp4
汪苏泷精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2020/09/30/22/BMjAyMDA5MzAyMjA3NDNfODI4NTk1NTQ0XzM2ODY2MzQxNzg4XzJfMw==_b_Bb726df27e24fda5e4d31b724d84ab8d4.mp4
陶喆精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzEzMzhfODM0NDUzMTQ2XzEwOTgxMDA2NzAyNF8wXzM=_b_B5e5a6bf1ef67081a9a226a2f6145ea2d.mp4
陈奕迅精选34首(2小时),https://txmov2.a.kwimgs.com/upic/2022/12/22/17/BMjAyMjEyMjIxNzM3NDNfMTg1NzcxNTYxOF85MTcyMjE1NDQzNV8yXzM=_b_B16479ab3769c6fcfed15a06b75c2656e.mp4
邓紫棋精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2023/05/08/12/BMjAyMzA1MDgxMjIwNTNfMzQ4MzI0MjA1OF8xMDI1NjYyMjM5MDZfMF8z_b_B0675fa55fe8ce0583fb05fa02330e9f1.mp4
薛之谦精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2023/07/28/13/BMjAyMzA3MjgxMzUwMzRfODM0NDUzMTQ2XzEwOTA3NjA4NDU2Nl8wXzM=_b_B480250201ec7378867d92e4d29f7a644.mp4
五月天精选37首(2小时),https://txmov2.a.kwimgs.com/upic/2021/12/07/23/BMjAyMTEyMDcyMzU2MzBfMjgwMTM4ODFfNjIzMTcwNTU3MTlfMl8z_b_Bd70a16353267a52b31d11f2cb77c6c5b.mp4
蔡依林精选102首(6小时),https://txmov2.a.kwimgs.com/upic/2025/06/12/20/BMjAyNTA2MTIyMDUzMjFfNDQzMTI2Mjg0XzE2NjY1MzM5MjYxMV8yXzM=_b_B3bed4c7c1a80388966791d398e318edd.mp4
任然精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2020/09/23/14/BMjAyMDA5MjMxNDA1MjFfMTc4NDYxNDcyNl8zNjQ5NDI4NzI1Nl8yXzM=_b_B0f6d5151ab2c346816996328a0b66b78.mp4
张韶涵精选96首(6小时),https://txmov2.a.kwimgs.com/upic/2023/04/24/02/BMjAyMzA0MjQwMjA4MDlfMjE0OTExOTI2N18xMDEzNTM2NjA5OTFfMF8z_b_Baa658d527c452cd09e6dc0e9684c1bed.mp4
王心凌精选69首(4小时),https://txmov2.a.kwimgs.com/upic/2023/07/26/22/BMjAyMzA3MjYyMjExNTNfMzYxMjUyNDA3MV8xMDg5NTQ4NjE1ODlfMF8z_b_Bdded2693ce6f7de089cfd7030b45bef7.mp4
莫文蔚精选72首(5小时),https://txmov2.a.kwimgs.com/upic/2023/07/27/21/BMjAyMzA3MjcyMTQ2MjdfMzYxMjUyNDA3MV8xMDkwMzM1MjA2NTJfMF8z_b_B144de29e473911c6e9187c9d591b8943.mp4
陈慧琳精选30首(1小时),https://txmov2.a.kwimgs.com/upic/2025/02/09/20/BMjAyNTAyMDkyMDIzNTVfMTg1NzcxNTYxOF8xNTY0NDk2NjMzNTZfMl8z_b_Bd072695cb8d3a79a9d1ac8cdb5b3b3bc.mp4
蔡健雅精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2023/08/18/21/BMjAyMzA4MTgyMTA4MzZfODM0NDUzMTQ2XzExMDgyNTA1MjcwM18wXzM=_b_B0d509c2419313652932c68153a65e4ed.mp4
王杰精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/09/06/17/BMjAyMDA5MDYxNzU1MjJfMTc4NDYxNDcyNl8zNTYyMjQ2ODIxNl8yXzM=_b_Bc35f6a28c8cf25ea947bc122c176b034.mp4
乔洋精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2024/01/05/17/BMjAyNDAxMDUxNzEwMTJfNDQzMTI2Mjg0XzEyMTM5OTg3NTU2MV8yXzM=_b_Bf81e0b3d32a3fe727949531d0929868e.mp4
庄心妍精选44首(2小时),https://txmov2.a.kwimgs.com/upic/2023/09/29/09/BMjAyMzA5MjkwOTEzMDVfMjE0OTExOTI2N18xMTM3OTU3ODM3NzFfMF8z_b_B1909889bf55e6af6f994b05596fb589f.mp4
梁静茹精选40首(2小时),https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzA3MTVfODM0NDUzMTQ2XzEwOTgwOTYwMjQ1OV8wXzM=_b_Bd9c215cb7ac961de3d5db54cb7bffed6.mp4
王力宏精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/09/30/21/BMjAyMDA5MzAyMTU2NTNfODI4NTk1NTQ0XzM2ODY1NDA2MDM3XzJfMw==_b_Bf61393cb3ef5f8ab4b687ae367ed1211.mp4
孙燕姿精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/07/15/19/BMjAyMDA3MTUxOTA1MzhfNTAyNzg4MTc0XzMyNDIzMzUwMjAyXzJfMw==_b_Bd09b171541ea966fd7a324624cfe6c16.mp4
周深精选72首(5小时),https://txmov2.a.kwimgs.com/upic/2023/08/07/21/BMjAyMzA4MDcyMTAzMzZfMzYxMjUyNDA3MV8xMDk5Mjc3MDcwMTFfMF8z_b_B707fdf2100370008b57219d4a1dab568.mp4
飞轮海精选30首(2小时),https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cra24sfog65t497nn1o0&ratio=720p&line=0
颜人中精选36首(1小时),https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000d07m1fnog65i93c1s7qg&ratio=720p&line=0
张惠妹精选10首(1小时),https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cpfe9nfog65hhstjqpn0&ratio=720p&line=0
刘若英精选50首(3小时),https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000csi2q17og65ogriq3jv0&ratio=720p&line=0
Alin精选16首(1小时),https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cvt3q87og65l7fblbmog&ratio=720p&line=0
杨丞琳精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/09/20/20/BMjAyMDA5MjAyMDAyMDdfODI4NTk1NTQ0XzM2MzcyMzIwMzYzXzJfMw==_b_B8aa481540d89fe5ec2b3507f8209c663.mp4?tag=1-1750931214-std-1-wz3snqjkat-8298da1fe959ffc7&clientCacheKey=3x8t5k75nb5mzyc_b.mp4&tt=b&di=739f67b1&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
南拳妈妈精选13首(1小时),https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cqfnlknog65p5u0cnn9g&ratio=720p&line=0
王心凌经典合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946351305777158_hlsb.m3u8
林俊杰经典合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5231212549905475206_hlsb.m3u8
陶喆经典合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5239938277375381611_hlsb.m3u8
许嵩经典合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673328160378_hlsb.m3u8
汪明荃30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502102851767269_hlsb.m3u8
梅朵40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5215449953961824145_hlsb.m3u8
张茜42首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5251478751616846395_hlsb.m3u8
甄妮40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5199405879311116082_hlsb.m3u8
林志炫34首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5253449075409106514_hlsb.m3u8
金海心38首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783577818793385_hlsb.m3u8
邓丽君经典歌曲50首珍藏版,https://txmov2.a.kwimgs.com/bs3/video- hls/5225583052113602018_hlsb.m3u8
毛阿敏40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5196028179371386236_hlsb.m3u8
李翊君20首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5189835729521538666_hlsb.m3u8
张杰40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5252886123455427055_hlsb.m3u8
陈慧娴30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5218827651929954317_hlsb.m3u8
王力宏16首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5205035380900810284_hlsb.m3u8
林忆莲30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5250071375165662691_hlsb.m3u8
腾格尔30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5242471550986018227_hlsb.m3u8
汤潮40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429700768764_hlsb.m3u8
陈淑桦32首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5207850128833175307_hlsb.m3u8
冷漠40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5212916677664919326_hlsb.m3u8
梦然40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5228679277594646633_hlsb.m3u8
卓依婷40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5252041701152345508_hlsb.m3u8
姜育恒40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5228116320942620413_hlsb.m3u8
童安格40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5251760219003853218_hlsb.m3u8
魏佳艺40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5226427471582302532_hlsb.m3u8
孟庭苇塘14首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664900039596920_hlsb.m3u8
刘若英42首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5221923876251083359_hlsb.m3u8
林依轮10首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5209257503535513363_hlsb.m3u8
云朵40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5246412201505505933_hlsb.m3u8
乔玲儿42首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5231494028805004923_hlsb.m3u8
云菲菲40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5207287179922382380_hlsb.m3u8
陈瑞36首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429788093934_hlsb.m3u8
韩宝仪40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634324924434598_hlsb.m3u8
任贤齐36首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012023525680703_hlsb.m3u8
邓紫棋合集,https://vd3.bdstatic.com/mda-pg3m9a9ppvgzqg76/sc/cae_h264/1688504490901841014/mda-pg3m9a9ppvgzqg76.mp4
徐怀钰合集,https://vd3.bdstatic.com/mda-paj26adxum0u1nzm/sc/cae_h264/1674181138806313046/mda-paj26adxum0u1nzm.mp4
陈百强合集,https://vd3.bdstatic.com/mda-nkg6zym5hmcmhcth/sc/cae_h264/1668667805400554098/mda-nkg6zym5hmcmhcth.mp4
周传雄合集,https://vd4.bdstatic.com/mda-paq1wctq73q8kv3k/sc/cae_h264/1674630332295698141/mda-paq1wctq73q8kv3k.mp4
郑中基合集,https://vd3.bdstatic.com/mda-paq1vuutbxj3nid7/sc/cae_h264/1674635667756668676/mda-paq1vuutbxj3nid7.mp4
庾澄庆合集,https://vd4.bdstatic.com/mda-pawe0vd3ni6nzh8m/hd/cae_h264/1675210890051408273/mda-pawe0vd3ni6nzh8m.mp4
罗文合集,https://vd4.bdstatic.com/mda-pas47g35beq7c8am/576p/h264/1674788386403294509/mda-pas47g35beq7c8am.mp4
罗文合集,https://vd2.bdstatic.com/mda-paj209nnw25qxdd3/720p/h264/1674177933358236689/mda-paj209nnw25qxdd3.mp4
陈小春合集,https://vd4.bdstatic.com/mda-paj3eqx7guxsieph/hd/cae_h264/1674186798675696922/mda-paj3eqx7guxsieph.mp4
罗大佑合集,https://vd3.bdstatic.com/mda-paj3bndqef0brg82/hd/cae_h264/1674182231284241416/mda-paj3bndqef0brg82.mp4
邰正宵合集,https://vd2.bdstatic.com/mda-pai1fgvqnzfshm79/hd/cae_h264/1674091705705323755/mda-pai1fgvqnzfshm79.mp4
张镐哲合集,https://vd3.bdstatic.com/mda-pai1autuhxiwv606/hd/cae_h264/1674091410698310238/mda-pai1autuhxiwv606.mp4
孟庭苇合集,https://vd4.bdstatic.com/mda-pah0g785da3bd8cg/hd/cae_h264/1674003403215729852/mda-pah0g785da3bd8cg.mp4
陈慧娴合集,https://vd2.bdstatic.com/mda-pag1mzva41p63jq5/hd/cae_h264/1673927648285556707/mda-pag1mzva41p63jq5.mp4
李宗盛合集,https://vd3.bdstatic.com/mda-pag1f6ssp0tz7u6w/hd/cae_h264/1673925651687172516/mda-pag1f6ssp0tz7u6w.mp4
郑钧合集,https://vd2.bdstatic.com/mda-pad3y0wrmxzapv2w/576p/h264/1673664549552774186/mda-pad3y0wrmxzapv2w.mp4
郑伊健合集,https://vd4.bdstatic.com/mda-pac8fmnv1a366vmr/hd/cae_h264/1673591592922356655/mda-pac8fmnv1a366vmr.mp4
蔡依林合集,https://vd4.bdstatic.com/mda-pac79inw7bdc065u/hd/cae_h264/1673588623519298769/mda-pac79inw7bdc065u.mp4
张学友合集,https://vd2.bdstatic.com/mda-nm6fky2jmywpcdj9/cae_h264/1670413517411532119/mda-nm6fky2jmywpcdj9.mp4
邝美云合集,https://vd2.bdstatic.com/mda-pbeexvuxcve5846s/sc/cae_h264/1676582560140953592/mda-pbeexvuxcve5846s.mp4
李玟合集,https://vd3.bdstatic.com/mda-jksqgenwiqib178f/sc/mda-jksqgenwiqib178f.mp4
汪苏泷合集,https://vd4.bdstatic.com/mda-pg1me33kyu0pp53k/sc/cae_h264/1688382703992389690/mda-pg1me33kyu0pp53k.mp4
周杰伦合集,https://vd3.bdstatic.com/mda-paq1xkb7rcjtii9v/sc/cae_h264/1674613587466498828/mda-paq1xkb7rcjtii9v.mp4
郑智化合集,https://vd2.bdstatic.com/mda-paq1ux0qf6sgmned/sc/cae_h264/1674636855608480381/mda-paq1ux0qf6sgmned.mp4
赵传合集,https://vd3.bdstatic.com/mda-paq1tepxqeiegjj4/sc/cae_h264/1674635604690258650/mda-paq1tepxqeiegjj4.mp4
郑秀文合集,https://vd4.bdstatic.com/mda-paq1uaga11j66k8k/sc/cae_h264/1674635527660020109/mda-paq1uaga11j66k8k.mp4
张宇合集,https://vd4.bdstatic.com/mda-paq1swz9kfiww0nf/720p/h264/1674609379540322499/mda-paq1swz9kfiww0nf.mp4
张信哲合集,https://vd4.bdstatic.com/mda-paq1rstx5psmnh4d/sc/cae_h264/1674629486930515540/mda-paq1rstx5psmnh4d.mp4
张惠妹合集,https://vd3.bdstatic.com/mda-paq1r1xeq684ghvi/sc/cae_h264/1674629389712621917/mda-paq1r1xeq684ghvi.mp4
杨千嬅合集,https://vd2.bdstatic.com/mda-paj28s7kxxta535a/sc/cae_h264/1674179921663865160/mda-paj28s7kxxta535a.mp4
许冠杰合集,https://vd2.bdstatic.com/mda-paj27ykdqysv2mtw/sc/cae_h264/1674179770185504208/mda-paj27ykdqysv2mtw.mp4
