
📡Q群 ,#genre#
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd$订阅源
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8$订阅源
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd$订阅源
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd$订阅源
长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8$订阅源
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8$订阅源
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd$订阅源
龙泉驿新闻综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8$订阅源
四川公共,http://110.189.153.160:1002/ggpd.flv?zsicd

📡陕西频道👉电信,#genre#
陕西卫视,http://113.140.86.162:8009/hls/17/index.m3u8
陕西一套,http://113.140.86.162:8009/hls/18/index.m3u8
陕西二套,http://113.140.86.162:8009/hls/19/index.m3u8
陕西三套,http://113.140.86.162:8009/hls/20/index.m3u8
陕西四套,http://113.140.86.162:8009/hls/21/index.m3u8
陕西五套,http://113.140.86.162:8009/hls/22/index.m3u8
陕西六套,http://113.140.86.162:8009/hls/23/index.m3u8
陕西七套,http://113.140.86.162:8009/hls/24/index.m3u8
陕西八套,http://113.140.86.162:8009/hls/62/index.m3u8

📡浙江频道👉电信,#genre#
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$浙江官方
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?$浙江官方
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$浙江官方
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?$浙江官方
浙江影院,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?$浙江官方
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$浙江官方
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?$浙江官方
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?$浙江官方
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?$浙江官方
之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?$浙江官方
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?$浙江官方

义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed

📡厦门频道👉电信,#genre#
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8
厦门一套,https://live1b.kxm.xmtv.cn/xm1bf/playlist.m3u8
厦门一套,https://live1b.kxm.xmtv.cn/xm1bf/tvzb/live.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/playlist.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/tvzb/live.m3u8
厦门六套,https://live1b.kxm.xmtv.cn/xmyidongbf_1b/playlist.m3u8
厦门六套,https://live1b.kxm.xmtv.cn/xmyidongbf_1b/tvzb/live.m3u8

📡河南郑州👉联通,#genre#
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
新密新闻,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
开封公共,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
通许综合,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
栾川新闻,http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
武陟新闻综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
建安综合,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
商城新闻,http://tvpull.dxhmt.cn:9081/tv/11524-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
沈丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
濮阳中原石化,http://36.108.172.237:10158/stream/channelid/225743188?ticket=220cac42ee2cfb9e23ea114477a7d41ab29eca7b&profile=pass
濮阳公共,http://36.108.172.237:10158/stream/channelid/645734943?ticket=298dc18f9f421b40937961b248003e69fea7ca57&profile=pass
濮阳华龙有线,http://36.108.172.237:10158/stream/channelid/1796385138?ticket=c50db05d6d7a90f90fff36b7797f19cc4fafc71e&profile=pass
濮阳新闻综合,http://36.108.172.237:10158/stream/channelid/714941226?ticket=3940ca1dc1a0c4b782dfaf6e18649ea43c76fcbd&profile=pass
濮阳科教,http://36.108.172.237:10158/stream/channelid/1943611663?ticket=82dbd7122f0435ee5e0def709a01ea377a6b2f2e&profile=pass

河南临颍综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南义马电视[1920*1080],http://live.dxhmt.cn:9081/tv/11281-1.m3u8
河南光山综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南兰考新闻[1920*1080],http://live.dxhmt.cn:9081/tv/10225-1.m3u8
河南兰考新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南内黄综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
河南卫辉综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
河南叶县[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南叶县[1920*1080],http://live.dxhmt.cn:9081/tv/10422-1.m3u8
河南周口扶沟[1920*1080],http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南唐河一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南唐河一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
河南固始综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南宜阳综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
河南宝丰综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
河南嵩县综合新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
河南巩义新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
河南扶沟综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南扶沟综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
河南新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
河南新安新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
河南新野综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
河南方城一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
河南泌阳新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南济源电视一套[1920*1080],http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南济源电视一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
河南淅川电视[1920*1080],http://live.dxhmt.cn:9081/tv/11326-1.m3u8
河南温县综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
河南滑县新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
河南潢川综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南灵宝新闻综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
河南焦作公共[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南焦作公共[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
河南焦作综合[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南焦作综合[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
河南登封综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南禹州综合[1920*1080],http://live.dxhmt.cn:9081/tv/11081-1.m3u8
河南禹州综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南禹州综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
河南荥阳综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
河南西华综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
河南郏县综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
河南鄢陵综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南项城新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
河南鹿邑新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
睛彩焦作[720*576],http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
新蔡综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
淅川综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
新乡[1920*1408],http://live.dxhmt.cn:9081/tv/10721-1.m3u8
济源电视一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
驻马店新闻综合[720*576],http://tvlive.zmdtvw.cn/live/106770611978226682/index.m3u8
驻马店公共频道[720*576],http://tvlive.zmdtvw.cn/live/5927138998607870056/index.m3u8
驻马店科教频道[720*576],http://tvlive.zmdtvw.cn/live/8395198981051753732/index.m3u8
永城新闻[1920*1080],http://live.dxhmt.cn:9081/tv/11481-1.m3u8
巩义新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
巩义新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10181-1.m3u8
上接电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
上接电视台[1920*1408],http://live.dxhmt.cn:9081/tv/10106-1.m3u8
新密新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新郑综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
新郑综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10184-1.m3u8
宝丰综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
鲁山综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10423-1.m3u8
汝州科教频道[1920*1080],http://live.dxhmt.cn:9081/tv/10482-2.m3u8
舞钢新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
舞钢新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10481-1.m3u8
栾川新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8
栾川新闻频道[1920*1080],http://live.dxhmt.cn:9081/tv/10324-1.m3u8
孟津新闻频道[1920*1080],http://live.dxhmt.cn:9081/tv/10322-2.m3u8
汝阳综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
汝阳综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10326-1.m3u8
嵩县综合新闻[1920*1408],http://live.dxhmt.cn:9081/tv/10325-1.m3u8
新安新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
宜阳综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10327-1.m3u8
孟州综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
沁阳新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
沁阳新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10882-1.m3u8
温县综合[1920*1408],http://live.dxhmt.cn:9081/tv/10825-1.m3u8
武陟新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
武陟新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10823-1.m3u8
方城一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
方城一套[1920*1408],http://live.dxhmt.cn:9081/tv/11322-1.m3u8
内乡综合[785*576],http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
唐河一套[1920*1408],http://live.dxhmt.cn:9081/tv/11328-1.m3u8
新野综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
镇平新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
镇平新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/11324-1.m3u8
鹿邑新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
鹿邑新闻频道[1920*1080],http://live.dxhmt.cn:9081/tv/11628-1.m3u8
沈丘新闻综合[1920*1440],http://live.dxhmt.cn:9081/tv/11624-1.m3u8
太康综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
太康综合[1920*1080],http://live.dxhmt.cn:9081/tv/11627-1.m3u8
项城新闻[1920*1408],http://live.dxhmt.cn:9081/tv/11681-1.m3u8
西华综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11622-1.m3u8
杞县新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10221-1.m3u8
尉氏综合频道[1920*1440],http://live.dxhmt.cn:9081/tv/10223-1.m3u8
舞阳新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
舞阳新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/11121-1.m3u8
平舆综合[1920*1440],http://live.dxhmt.cn:9081/tv/11723-1.m3u8
遂平一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡综合[1920*1080],http://live.dxhmt.cn:9081/tv/11729-1.m3u8
长垣综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
长垣综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10728-1.m3u8
封丘新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
封丘新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10727-1.m3u8
辉县新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
辉县新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10782-1.m3u8
卫辉综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
原阳新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
原阳新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10725-1.m3u8
灵宝新闻综合[1920*1440],http://live.dxhmt.cn:9081/tv/11282-1.m3u8
卢氏综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8
渑池新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/11221-1.m3u8
安阳县新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10522-1.m3u8
滑县新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
滑县新闻[1920*1080],http://live.dxhmt.cn:9081/tv/10526-1.m3u8
林州综合[1920*1080],http://live.dxhmt.cn:9081/tv/10581-1.m3u8
淇县电视台[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
浚县一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
南乐综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/10923-1.m3u8
光山综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11522-1.m3u8
固始综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11525-1.m3u8
潢川综合频道[1920*1440],http://live.dxhmt.cn:9081/tv/11526-1.m3u8
罗山综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
罗山综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11521-1.m3u8
商城新闻频道[1920*1080],http://live.dxhmt.cn:9081/tv/11524-1.m3u8
建安综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
襄城综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/11025-1.m3u8
鄢陵综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11024-1.m3u8
[河南]新蔡综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
河南梨园[1920*1080],http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8

义马新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
义马电视[1920*1080],http://live.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
兰考新闻[1920*1080],http://live.dxhmt.cn:9081/tv/10225-1.m3u8
兰考新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
叶县[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
叶县[1920*1080],http://live.dxhmt.cn:9081/tv/10422-1.m3u8
周口扶沟[1920*1080],http://live.dxhmt.cn:9081/tv/11621-1.m3u8
固始综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
淅川电视[1920*1080],http://live.dxhmt.cn:9081/tv/11326-1.m3u8
渑池新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
潢川综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
登封综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
郸城新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/11625-1.m3u8
鄢陵综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
项城新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
方城一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
扶沟综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
巩义新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
滑县新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
济源电视一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
郏县综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
焦作公共频道[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作综合频道[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
灵宝新闻综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
鹿邑新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
内黄综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
嵩县综合新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
唐河一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
温县综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
西华综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
荥阳综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
禹州综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
焦作综合[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作综合[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作公共[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作公共[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作教育[720*576],http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作[720*576],http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
宝丰综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
郏县综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
济源电视一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
