
国际,#genre#
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.ctv
东森财经新闻,https://tv.iill.top/litv/4gtv-4gtv153
东森电影,p3p://108.181.32.169:38254/64253899000a078deabe99ff587050b0
东森电影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
东森电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9901&tk=e640d0a1bf70
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996
东森电影,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvmovie
东森电影,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvmovie
东森电影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-3.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-6.ctv
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-7.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-2.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-5.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-1.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-4.m3u8
亚洲新闻,http://aktv-stream.m16tv.cfd/stream/aktv3/null-3/AKTV.m3u8
亚洲新闻,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
亚洲新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5397&tk=e503191f8e20
亚洲新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1818&tk=e640d0a1bf70
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
华视新闻,https://tv.iill.top/litv/4gtv-4gtv052
华视新闻,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
华视新闻,https://stream1.freetv.fun/hua-shi-2.m3u8
华视新闻,https://stream1.freetv.fun/hua-shi-xin-wen-4.m3u8
镜电视新闻,https://tv.iill.top/litv/4gtv-4gtv075
GOODTV经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
RTHK32,https://cdn5.163189.xyz/live/rthk32/stream.m3u8
RTHK32,p3p://108.181.32.169:38254/641020b00001b8599859a360613572d7
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
RTHK32,http://beishan008.asuscomm.com:8892/bysid/32.m3u8
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
RTHK32,http://bziyunshao.synology.me:8892/bysid/32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream4/streamPlaylist.m3u8
RTHK32,https://cdn.hklive.tv/xxxx/32/index.m3u8
星空卫视,http://211.67.191.23/hls/startv/index.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193
星空卫视,http://ali.hlspull.yximgs.com/live/facf94ac3441dc4e5f8e48d1eeb18045.flv
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40
星空卫视,http://wouu.net:9977/udp/239.93.1.10:2193
星空卫视,http://171.213.197.238:9977/udp/239.93.0.156:2193
星空卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.13:11111
星空卫视,http://119.32.12.17:2901/udp/224.1.100.13:11111
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-7.ctv
星空卫视,http://113.117.74.21:8081/hls/87/index.m3u8
星空卫视,http://113.117.74.22:8081/hls/87/index.m3u8
星空卫视,http://113.117.74.24:8081/hls/87/index.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-14.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-11.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-10.m3u8
星空卫视,http://65.108.74.147:49366/iptv.php?key=gat10&id=3
星空卫视,http://119.32.12.32:2901/udp/224.1.100.13:11111
TVB J2,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2
TVB J2,http://php.jdshipin.com/TVOD/iptv.php?id=j2


港台测试,#genre#
翡翠台4K,http://cdn.132.us.kg/live/fct4k/stream.m3u8
翡翠台,https://gdfire2.67890123.cn:8088/live/jade.m3u8
Now新闻,https://gdfire2.67890123.cn:8088/live/nowxw.m3u8
Now爆谷,https://gdfire2.67890123.cn:8088/live/nowbg.m3u8
Now星影,https://gdfire2.67890123.cn:8088/live/nowxy.m3u8
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw.m3u8
中天新闻2,https://gdfire2.67890123.cn:8088/live/ztxw2.m3u8
寰宇新闻,https://gdfire2.67890123.cn:8088/live/hyxw.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8

翡翠台,http://120.198.101.106:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.238.94.82:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
无线星河频道,http://go1.bkpcp.top/tl/null-7 
无线综合频道,http://go1.bkpcp.top/tl/null-3
无线粤片频道,http://go1.bkpcp.top/tl/null-10
无线华剧频道,http://go1.bkpcp.top/tl/null-4 
黄金翡翠频道,http://go1.bkpcp.top/tl/null-2 
黄金华剧频道,http://go1.bkpcp.top/tl/null-9
天映经典频道,http://go1.bkpcp.top/tl/null-1  
美亚电影频道,http://go1.bkpcp.top/tl/null-5
东森电影频道,http://go1.bkpcp.top/tl/null-11 
中国电影频道,http://go1.bkpcp.top/tl/null-6

华丽台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
TVBJ1,http://cdn3.132.us.kg/live/j1/stream.m3u8
TVBPLUS,http://cdn.132.us.kg/live/tvbp/stream.m3u8
华丽台,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
华丽台,http://php.jdshipin.com/smt.php?id=Tvbjade
华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
TVB功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
华丽台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
TVB星河台,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
秋月剪水音乐,http://huanqiuzhibo.cn/manifest/douyu.php?id=9588891
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
美亚电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
HOYTV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
华丽台,http://php.jdshipin.com/smt.php?id=Tvbjade
华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
星河台,http://php.jdshipin.com/smt.php?id=Xinhe
星河台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
Astr剧集,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
HOY77,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hoytv
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB生活台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbsh
TVB功夫,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
有线18,http://220.249.51.134:10006/you18-盗源者死全家/易發TV/hls.m3u8
TVB plus,http:/vdm6-ali.wujiekeji1.com/live/h6-2.flv
TVB plus,http:/vdm6-hw.nbgdsygs.com/live/h6-2.flv
华丽翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
TVB功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
TVB星河台,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
翡翠台,http://222.128.55.152:9080/live/gdfc.m3u8
中天新闻台,http://222.128.55.152:9080/live/fc.m3u8
台视新闻台,http://222.128.55.152:9080/live/ts.m3u8
寰宇新聞台,http://222.128.55.152:9080/live/hy.m3u8

💝批量港台,#genre#

凤凰中文卫视,http://108.181.20.197/livehttpplay?channel_id=30014
凤凰香港台,http://108.181.20.197/livehttpplay?channel_id=30016
凤凰资讯,http://108.181.20.197/livehttpplay?channel_id=30015
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
音乐欣赏1,http://61.221.215.25:8800/hls/49/index.m3u8
音乐欣赏2,http://61.221.215.25:8800/hls/58/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
八大综合台,http://61.221.215.25:8800/hls/56/index.m3u8
八大戏剧台,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一台,http://61.221.215.25:8800/hls/55/index.m3u8#http://108.181.20.197/livehttpplay?channel_id=20073
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
探索频道,http://61.221.215.25:8800/hls/1/index.m3u8
探索亞洲,http://61.221.215.25:8800/hls/50/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
緯來電影,http://108.181.20.197/livehttpplay?channel_id=20199
好莱坞电影,http://108.181.20.197/livehttpplay?channel_id=20062
东森洋片,http://108.181.20.197/livehttpplay?channel_id=20080
龙祥时代电影,http://108.181.20.197/livehttpplay?channel_id=20114
龙华日韩,http://108.181.20.197/livehttpplay?channel_id=20081
龙华偶像,http://108.181.20.197/livehttpplay?channel_id=20023
美亚电影,http://108.181.20.197/livehttpplay?channel_id=20197
FGM电影,http://108.181.20.197/livehttpplay?channel_id=10123
天映经典,http://108.181.20.197/livehttpplay?channel_id=20063
八大精彩,http://108.181.20.197/livehttpplay?channel_id=20052
八大综合,http://108.181.20.197/livehttpplay?channel_id=20068
八大娱乐,http://108.181.20.197/livehttpplay?channel_id=20071
中天娱乐,http://108.181.20.197/livehttpplay?channel_id=20079
东森财经,http://108.181.20.197/livehttpplay?channel_id=20078
华视新闻,http://108.181.20.197/livehttpplay?channel_id=20086
民视新闻,http://108.181.20.197/livehttpplay?channel_id=20097
三立都会,http://108.181.20.197/livehttpplay?channel_id=20100
纬来体育,http://108.181.20.197/livehttpplay?channel_id=20120
纬来戏剧,http://108.181.20.197/livehttpplay?channel_id=20200
纬来娱乐,http://108.181.20.197/livehttpplay?channel_id=20202
纬来日本,http://108.181.20.197/livehttpplay?channel_id=20303
ELTA体育1,http://108.181.20.197/livehttpplay?channel_id=20043
ELTA体育2,http://108.181.20.197/livehttpplay?channel_id=20107
TVBS欢乐,http://108.181.20.197/livehttpplay?channel_id=20105
TVBS精彩,http://108.181.20.197/livehttpplay?channel_id=20136
NOW新闻,http://108.181.20.197/livehttpplay?channel_id=20041
非凡新闻,http://108.181.20.197/livehttpplay?channel_id=20034
壹新闻,http://108.181.20.197/livehttpplay?channel_id=20028
BBC地球,http://108.181.20.197/livehttpplay?channel_id=20044
HBOFAMILY,http://108.181.20.197/livehttpplay?channel_id=20092
CHANNEL8,http://108.181.20.197/livehttpplay?channel_id=10132
CN卡通,http://108.181.20.197/livehttpplay?channel_id=20048
HBOHITS,http://108.181.20.197/livehttpplay?channel_id=20091
台视,http://108.181.20.197/livehttpplay?channel_id=20076
公视,http://108.181.20.197/livehttpplay?channel_id=20087
中视,http://108.181.20.197/livehttpplay?channel_id=20088
星河,http://108.181.20.197/livehttpplay?channel_id=20070
民视,http://108.181.20.197/livehttpplay?channel_id=20074
采昌,http://108.181.20.197/livehttpplay?channel_id=20141
HOY78,http://108.181.20.197/livehttpplay?channel_id=20191
HBO1,http://108.181.20.197/livehttpplay?channel_id=20093
HBO2,http://108.181.20.197/livehttpplay?channel_id=20314
ELEVENSPORTS1,http://108.181.20.197/livehttpplay?channel_id=10104
ELEVENSPORTS2,http://108.181.20.197/livehttpplay?channel_id=10105
动画片,http://61.221.215.25:8800/hls/40/index.m3u8
尼克动画,http://108.181.20.197/livehttpplay?channel_id=20089
国兴卫视,http://108.181.20.197/livehttpplay?channel_id=20164
三立新闻,http://108.181.20.197/livehttpplay?channel_id=10126
博斯运动,http://108.181.20.197/livehttpplay?channel_id=10131
国家地理,http://108.181.20.197/livehttpplay?channel_id=20037
年代新闻,http://108.181.20.197/livehttpplay?channel_id=20033
美国中文电视,http://108.181.20.197/livehttpplay?channel_id=10128
东森新闻,http://108.181.20.197/livehttpplay?channel_id=20082

凤凰中文卫视,http://108.181.20.197/livehttpplay?channel_id=30014
凤凰香港台,http://108.181.20.197/livehttpplay?channel_id=30016
凤凰资讯,http://108.181.20.197/livehttpplay?channel_id=30015
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
音乐欣赏1,http://61.221.215.25:8800/hls/49/index.m3u8
音乐欣赏2,http://61.221.215.25:8800/hls/58/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
八大综合台,http://61.221.215.25:8800/hls/56/index.m3u8
八大戏剧台,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一台,http://61.221.215.25:8800/hls/55/index.m3u8#http://108.181.20.197/livehttpplay?channel_id=20073
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
探索频道,http://61.221.215.25:8800/hls/1/index.m3u8
探索亞洲,http://61.221.215.25:8800/hls/50/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
緯來電影,http://108.181.20.197/livehttpplay?channel_id=20199
好莱坞电影,http://108.181.20.197/livehttpplay?channel_id=20062
东森洋片,http://108.181.20.197/livehttpplay?channel_id=20080
龙祥时代电影,http://108.181.20.197/livehttpplay?channel_id=20114
龙华日韩,http://108.181.20.197/livehttpplay?channel_id=20081
龙华偶像,http://108.181.20.197/livehttpplay?channel_id=20023
美亚电影,http://108.181.20.197/livehttpplay?channel_id=20197
FGM电影,http://108.181.20.197/livehttpplay?channel_id=10123
天映经典,http://108.181.20.197/livehttpplay?channel_id=20063
八大精彩,http://108.181.20.197/livehttpplay?channel_id=20052
八大综合,http://108.181.20.197/livehttpplay?channel_id=20068
八大娱乐,http://108.181.20.197/livehttpplay?channel_id=20071
中天娱乐,http://108.181.20.197/livehttpplay?channel_id=20079
东森财经,http://108.181.20.197/livehttpplay?channel_id=20078
华视新闻,http://108.181.20.197/livehttpplay?channel_id=20086
民视新闻,http://108.181.20.197/livehttpplay?channel_id=20097
三立都会,http://108.181.20.197/livehttpplay?channel_id=20100
纬来体育,http://108.181.20.197/livehttpplay?channel_id=20120
纬来戏剧,http://108.181.20.197/livehttpplay?channel_id=20200
纬来娱乐,http://108.181.20.197/livehttpplay?channel_id=20202
纬来日本,http://108.181.20.197/livehttpplay?channel_id=20303
ELTA体育1,http://108.181.20.197/livehttpplay?channel_id=20043
ELTA体育2,http://108.181.20.197/livehttpplay?channel_id=20107
TVBS欢乐,http://108.181.20.197/livehttpplay?channel_id=20105
TVBS精彩,http://108.181.20.197/livehttpplay?channel_id=20136
NOW新闻,http://108.181.20.197/livehttpplay?channel_id=20041
非凡新闻,http://108.181.20.197/livehttpplay?channel_id=20034
壹新闻,http://108.181.20.197/livehttpplay?channel_id=20028
BBC地球,http://108.181.20.197/livehttpplay?channel_id=20044
HBOFAMILY,http://108.181.20.197/livehttpplay?channel_id=20092
CHANNEL8,http://108.181.20.197/livehttpplay?channel_id=10132
CN卡通,http://108.181.20.197/livehttpplay?channel_id=20048
HBOHITS,http://108.181.20.197/livehttpplay?channel_id=20091
台视,http://108.181.20.197/livehttpplay?channel_id=20076
公视,http://108.181.20.197/livehttpplay?channel_id=20087
中视,http://108.181.20.197/livehttpplay?channel_id=20088
星河,http://108.181.20.197/livehttpplay?channel_id=20070
民视,http://108.181.20.197/livehttpplay?channel_id=20074
采昌,http://108.181.20.197/livehttpplay?channel_id=20141
HOY78,http://108.181.20.197/livehttpplay?channel_id=20191
HBO1,http://108.181.20.197/livehttpplay?channel_id=20093
HBO2,http://108.181.20.197/livehttpplay?channel_id=20314
ELEVENSPORTS1,http://108.181.20.197/livehttpplay?channel_id=10104
ELEVENSPORTS2,http://108.181.20.197/livehttpplay?channel_id=10105
动画片,http://61.221.215.25:8800/hls/40/index.m3u8
尼克动画,http://108.181.20.197/livehttpplay?channel_id=20089
国兴卫视,http://108.181.20.197/livehttpplay?channel_id=20164
三立新闻,http://108.181.20.197/livehttpplay?channel_id=10126
博斯运动,http://108.181.20.197/livehttpplay?channel_id=10131
国家地理,http://108.181.20.197/livehttpplay?channel_id=20037
年代新闻,http://108.181.20.197/livehttpplay?channel_id=20033
美国中文电视,http://108.181.20.197/livehttpplay?channel_id=10128
东森新闻,http://108.181.20.197/livehttpplay?channel_id=20082
馬會,#genre#
Plus即时,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
Plus即时,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
TVBPlus,http://z.b.bkpcp.top/m.php?id=tvbp
TVBPlus,http://z.b.bkpcp.top/m.php?id=tvbp
有线18台,http://z.b.bkpcp.top/m.php?id=tvbxgyx
有线18台,http://z.b.bkpcp.top/m.php?id=tvbxgyx
香港有线新闻台,http://z.b.bkpcp.top/m.php?id=tvbxgyxxw
TVB无线新闻台,http://z.b.bkpcp.top/m.php?id=tvbwxxwt
TVB翡翠台,http://z.b.bkpcp.top/m.php?id=tvbfct
NOW新闻台,http://z.b.bkpcp.top/m.php?id=nowxwt
ViuTV,http://z.b.bkpcp.top/m.php?id=viutv
TVB明珠台,http://z.b.bkpcp.top/m.php?id=tvbmzt
TVB娱乐新闻台,http://z.b.bkpcp.top/m.php?id=tvbylxwt
TVB星河,http://z.b.bkpcp.top/m.php?id=tvbxht
凤凰中文,http://b.j.bkpcp.top/bjyd/fhzw
凤凰资讯,http://b.j.bkpcp.top/bjyd/fhzx
凤凰香港,http://b.j.bkpcp.top/bjyd/fhhk
POPC,http://j.s.bkpcp.top/js/popc
POPC,http://j.s.bkpcp.top/js/popc1
Now爆谷台,http://j.s.bkpcp.top/js/nowbgt
Now爆谷台,http://j.s.bkpcp.top/js/nowbgt1
Now爆谷台,http://j.s.bkpcp.top/js/nowbgt2
Now爆谷星影台,http://j.s.bkpcp.top/js/nowxyt
Now爆谷星影台,http://j.s.bkpcp.top/js/nowxyt1
Now爆谷星影台,http://j.s.bkpcp.top/js/nowxyt2
中国电影频道,http://j.s.bkpcp.top/js/zgdy
中国电影频道,http://j.s.bkpcp.top/js/zgdy1
黄金华剧台,http://j.s.bkpcp.top/js/hjhjt
天映经典,http://j.s.bkpcp.top/js/tyjd5
天映电影,http://j.s.bkpcp.top/js/tyjd6
天映经典,http://j.s.bkpcp.top/js/tyjd
天映经典,http://j.s.bkpcp.top/js/tyjd1
天映经典,http://j.s.bkpcp.top/js/tyjd2
天映经典,http://j.s.bkpcp.top/js/tyjd3
美亚电影,http://j.s.bkpcp.top/js/mydy
美亚电影台,http://j.s.bkpcp.top/js/mydy5
美亚电影,http://j.s.bkpcp.top/js/mydy1
美亚电影,http://j.s.bkpcp.top/js/mydy2
美亚电影,http://j.s.bkpcp.top/js/mydy3
美亚电影,http://j.s.bkpcp.top/js/mydy4
美亚电影,http://j.s.bkpcp.top/js/mydy5
壹电影,http://j.s.bkpcp.top/js/ydy1
壹电影,http://j.s.bkpcp.top/js/ydy
iQIYI爱奇艺,http://j.s.bkpcp.top/js/aqy
TVB星河频道,http://j.s.bkpcp.top/js/xht
TVB星河频道,http://j.s.bkpcp.top/js/xht1
TVB星河频道,http://j.s.bkpcp.top/js/xht2
TVB星河频道国语,http://j.s.bkpcp.top/js/xht3
Astro 欢喜台,http://j.s.bkpcp.top/js/hxt
AstroQJ,http://j.s.bkpcp.top/js/aqj
AstroAEC,http://j.s.bkpcp.top/js/aaec
娱家台,http://j.s.bkpcp.top/js/yjt
都会台,http://j.s.bkpcp.top/js/dht
星空卫视,http://j.s.bkpcp.top/js/xkws
星空卫视,http://j.s.bkpcp.top/js/xkws1
龙祥电影,http://j.s.bkpcp.top/js/lxdy
东森电影,http://j.s.bkpcp.top/js/dsdy
东森电影,http://j.s.bkpcp.top/js/dsdy1
东森洋片,http://j.s.bkpcp.top/js/dsyp
龙祥时代,http://j.s.bkpcp.top/js/dssd
龙华偶像,http://j.s.bkpcp.top/js/dsox
龙华电影,http://j.s.bkpcp.top/js/lhdy
龙华影剧,http://j.s.bkpcp.top/js/lhyj
龙华影剧,http://j.s.bkpcp.top/js/lhyj1
龙华洋片,http://j.s.bkpcp.top/js/lhyp
纬来电影,http://j.s.bkpcp.top/js/wldy
ELTA日韩,http://j.s.bkpcp.top/js/eltarh
ELTA影剧,http://j.s.bkpcp.top/js/eltayj
美亚电影台,http://j.s.bkpcp.top/js/mydy6
美亚电影台,http://j.s.bkpcp.top/js/mydy7
美亚电影台,http://j.s.bkpcp.top/js/mydy8
AXN頻道,http://j.s.bkpcp.top/js/axn
AXN頻道,http://j.s.bkpcp.top/js/axn1
华纳电影,http://j.s.bkpcp.top/js/hndy
华纳电影,http://j.s.bkpcp.top/js/hndy1
华纳电影,http://j.s.bkpcp.top/js/hndy2
tvN,http://j.s.bkpcp.top/js/tvn
tvN,http://j.s.bkpcp.top/js/tvn1
HBO,http://j.s.bkpcp.top/js/hbo
HBO,http://j.s.bkpcp.top/js/hbo1
HBO HD,http://j.s.bkpcp.top/js/hbohd
HBO HD,http://j.s.bkpcp.top/js/hbohd1
HBO原创,http://j.s.bkpcp.top/js/hboyc
HBO原创,http://j.s.bkpcp.top/js/hboyc1
HBO强档,http://j.s.bkpcp.top/js/hboqd
HBO强档,http://j.s.bkpcp.top/js/hboqd1
HBO家庭,http://j.s.bkpcp.top/js/hbojt
HBO家庭,http://j.s.bkpcp.top/js/hbojt1
NOW新闻,http://j.s.bkpcp.top/js/nowxw
NOW华剧,http://j.s.bkpcp.top/js/nowhj
NOW剧集,http://j.s.bkpcp.top/js/nowjj
NOW紫金,http://j.s.bkpcp.top/js/nowzj
功夫台,http://j.s.bkpcp.top/js/gft
好莱坞电影,http://j.s.bkpcp.top/js/hlwdy
好莱坞电影,http://j.s.bkpcp.top/js/hlwdy1
amc最爱电影,http://j.s.bkpcp.top/js/amc
amc最爱电影,http://j.s.bkpcp.top/js/amc2
amc最爱电影,http://j.s.bkpcp.top/js/amc1
经典电影台,http://j.s.bkpcp.top/js/jddy
采昌影剧台,http://j.s.bkpcp.top/js/ccyjt
CHC影迷电影,http://j.s.bkpcp.top/js/ymdy
NowSports1,http://j.s.bkpcp.top/js/nowst
NowSports1,http://j.s.bkpcp.top/js/nowst1
NowSports英超1台,http://j.s.bkpcp.top/js/nowyc
NowSports英超1台,http://j.s.bkpcp.top/js/nowyc1
NBA TV,http://j.s.bkpcp.top/js/nbatv
NOW体育1,http://j.s.bkpcp.top/js/nowty
NOW体育2,http://j.s.bkpcp.top/js/nowty1
NOWNBA1,http://j.s.bkpcp.top/js/nownba
纬来体育,http://z.b.bkpcp.top/m.php?id=tvbwlty


备用频道,#genre#

凤凰中文,http://b.tvbox6.icu/【公众号：榴芒电视】/fhzw.m3u8
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8

凤凰香港,http://162.62.120.19/qctv.fengshows.cn/live/0701phk72.flv
凤凰资讯,http://162.62.120.19/qctv.fengshows.cn/live/0701pin72.flv
凤凰中文,http://162.62.120.19/qctv.fengshows.cn/live/0701pcc72.flv

CCTV7,http://8.138.7.223/tv/cctv7.m3u8
CCTV13,http://8.138.7.223/tv/gzjs.m3u8
搜狐剧场,https://hdl-vip-ws.qf.56.com/live/lc_11730.flv

浙江卫视,http://8.138.7.223/tv/zjws.m3u8
河北卫视,http://8.138.7.223/tv/hebtv.m3u8
甘肃卫视,https://hls.gstv.com.cn/skt649/w0w7k2.m3u8

凤凰卫视, http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0

凤凰资讯, http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0

凤凰影视, http://221.7.175.154:8445/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文卫视,http://108.181.20.197/livehttpplay?channel_id=30014
凤凰香港台,http://108.181.20.197/livehttpplay?channel_id=30016
