抖音K歌,#genre#
王蓝茵-恶作剧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ciocl7jc77u2jkq998s0&ratio=720p&line=0
杨丞琳-暧昧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cncatmbc77ufr0d46jsg&ratio=720p&line=0
杨丞琳-雨爱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c25llp3c77uemntbq6o0&ratio=720p&line=0
蔡旻佑-我可以,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c70vjubc77u9ubc7ofdg&ratio=720p&line=0
罗志祥-爱转角,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cjn0p03c77u6rj0bkt80&ratio=720p&line=0
罗志祥-爱不单行,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ck0eshjc77uf7o7ivnpg&ratio=720p&line=0
萧亚轩-爱的主打歌,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ca3eb8rc77ub0tj3kl2g&ratio=720p&line=0
萧亚轩-遗失的心跳,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ck491ufog65vq1gb76i0&ratio=720p&line=0
萧亚轩-突然想起你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cr2kg7vog65lkksge090&ratio=720p&line=0
萧亚轩-错的人,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fd00000br0711gi8qol0f2n3720&ratio=720p&line=0
蓝又时-孤单心事,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cr897onog65sgcniupd0&ratio=720p&line=0
梁静茹-没有如果,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000crofuu7og65j64cj0thg&ratio=720p&line=0
青山黛玛-留在我身边,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000caf9b1jc77u3vnrog8mg&ratio=720p&line=0
卓文萱/曹格-梁山伯与朱丽叶,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ckd02j3c77uc41nk2co0&ratio=720p&line=0
何润东-我记得我爱过,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cm12qa3c77u3pbdnrr00&ratio=720p&line=0
张芸京-偏爱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000csmuo9fog65j08392110&ratio=720p&line=0
张韶涵-无名的人,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ctari87og65ksgs0rnpg&ratio=720p&line=0
张韶涵-12首合集,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ct7cdovog65o09j282vg&ratio=720p&line=0

清风DJ,#genre#
gamgamDJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cr8r23nog65mnbf3616g&ratio=720p&line=0
爱是一场梦DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000csppmffog65uhi36ibtg&ratio=720p&line=0
蚂蚁牙嘿,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c98qrmbc77ucqknl90ag&ratio=720p&line=0
上帝是女孩DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000chhlaijc77u2jkqvf1h0&ratio=720p&line=0
拉拉爱英文版,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000cvaf6cnog65vestq92k0&ratio=720p&line=0
sound of my dream,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cu8hr8fog65sbnn5265g&ratio=720p&line=0
by my side DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cg6q69jc77u50fea8qog&ratio=720p&line=0
lonely DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c34cmjq90k9n62f21tfg&ratio=720p&line=0
胜利之舞Dj,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cv9rjm7og65g7nltudt0&ratio=720p&line=0
经典粤语DJ私人订制,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000crdl34vog65v7e9of17g&ratio=720p&line=0
全粤语8090经典劲爆DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cnamtabc77u54nj2kh6g&ratio=720p&line=0
粤语打碟现场串烧DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000crom7dnog65uq525ar4g&ratio=720p&line=0
Electro风格全粤语女声串烧DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000ct65p5fog65r7qkgveu0&ratio=720p&line=0
全粤语Club风格汽车慢摇串烧DJ,http://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cpp7b2nog65rhkqq6tpg
粤语伤感情歌嗨曲串烧DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cph1etnog65mpr23b990&ratio=720p&line=0
全粤语女声深情DJ串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ctbb4kvog65q67op5tug&ratio=720p&line=0
流行中文DJ串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cqakmn7og65pve8rk7d0&ratio=720p&line=0
抖音热播流行DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cqkhcjvog65k2meivd0g&ratio=720p&line=0
海先生B001Dj串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cvg46evog65uaon0vs10&ratio=720p&line=0
全粤语女生伤感串烧DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000crkjoknog65vdlgt2p4g&ratio=720p&line=0
抖音中文串烧Dj,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cr3nbhvog65nr0vsg4b0&ratio=720p&line=0
粤语经典重温DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cp06gijc77ue69pt0spg&ratio=720p&line=0
全粤语港台经典老歌DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cs5om8nog65vrmmn2g4g&ratio=720p&line=0
无言感激DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ctqjasfog65pch7akso0&ratio=720p&line=0
全粤语女声失恋治愈串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000ct7hj5vog65n714a1fd0&ratio=720p&line=0
全英文洗脑神曲dj串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ctpdosvog65ofsrkov0g&ratio=720p&line=0
抖音流行DJ串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cppi1hvog65mc9vujp30&ratio=720p&line=0
精选粤语dj串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cpucv77og65tcsi9n2hg&ratio=720p&line=0
湛江Dj肥龙 - 全粤语Electro音乐最爱港风玲姐专属订制,http://tsmw.vvvdj.com/c1/2024/08/273354-641251/273354.m3u8
DJ国志-全粤语Club风格打造抖音热播仟仟专辑串烧,http://tsmw.vvvdj.com/c1/2024/08/273264-d50aff/273264.m3u8
Dj建强-全粤语Club风格打造流行情歌包房流行串烧,http://tsmw.vvvdj.com/c1/2024/08/273246-92557c/273246.m3u8
湛江Dj肥龙 - 全粤语Electro音乐精选港台热播全女声,http://tsmw.vvvdj.com/c1/2024/07/272941-5ded94/272941.m3u8
DJ汤米仔-全粤语Electro风格宝丽金经典靓女靓声好动听串烧,http://tsmw.vvvdj.com/c1/2024/07/272433-6ac544/272433.m3u8
DJ缢囝-全粤语Electro2k超正女声掂过碌蔗私用串烧,http://tsmw.vvvdj.com/c1/2024/07/272165-505e86/272165.m3u8
DJVinCent-全粤语Electro怀旧宝丽金老婆Eva车载必播串烧,http://tsmw.vvvdj.com/c1/2024/07/272035-8a7a60/272035.m3u8
六靖DJ刘波-全粤语Electro风格打造7月打螺丝自用慢摇串烧,http://tsmw.vvvdj.com/c1/2024/07/271988-348824/271988.m3u8
化州大嘴-全粤语Club包厢现场打碟抖音热播港台流行专辑DJ串烧,http://tsmw.vvvdj.com/c1/2024/07/271920-bd2df2/271920.m3u8
Dj黎龙-全粤语Club风格女声年轻不懂雨中的浪漫串烧,http://tsmw.vvvdj.com/c1/2024/06/271889-2f3e13/271889.m3u8
鹤山DJ花城-全粤语Electro风格爱不会消失只会转移串烧,http://tsmw.vvvdj.com/c1/2024/06/271878-c8b321/271878.m3u8
中山DJ祥仔-全粤语Electro风格送给华小姐不要在伤心串烧,http://tsmw.vvvdj.com/c1/2024/06/271687-f14401/271687.m3u8
DJ老A-全粤语ProgHouse风格港风经典无心睡眠鼓串烧,http://tsmw.vvvdj.com/c1/2024/06/271622-610480/271622.m3u8
DJ老A-全粤语女Electro风格香港经典怀旧金曲精选串烧,http://tsmw.vvvdj.com/c1/2024/06/271517-19386d/271517.m3u8
Dj阿奇-全粤语Prog风格第一深情李小姐19岁生日Party私房串烧,http://tsmw.vvvdj.com/c1/2024/06/271404-1099a6/271404.m3u8
新兴DJ光头-全粤语Prog本人喜爱港台慢咚舒服节奏串烧,http://tsmw.vvvdj.com/c1/2024/06/271214-f44117/271214.m3u8
中山Dj梁仔-国粤语House抖音精心打造全网热播独家串烧,http://tsmw.vvvdj.com/c1/2024/06/271142-67cade/271142.m3u8
Dj建强-全粤语Club打造通体昌爷橙子代言人专用慢摇Hi串烧,http://tsmw.vvvdj.com/c1/2024/06/271096-6018b7/271096.m3u8
顺德DJLwei-全英文Electro音乐百听不厌APT经典金曲DJ串烧,https://mp4.djuu.com/c2/17/2025/78486efeb94e7f79.m4a
思南Dj禹豪-全英文Electro精选Right Now经典包房慢摇串烧,https://mp4.djuu.com/c2/17/2024/048c01b9d4f5dc5b.m4a


极速阿威,#genre#
-凤凰中文,http://ali.hlspull.yximgs.com/live/awei_fhzw.flv
-凤凰资讯,http://ali.hlspull.yximgs.com/live/awei_fhzx.flv
-凤凰香港,http://ali.hlspull.yximgs.com/live/awei_fhxg.flv
-中天亚洲,http://ali.hlspull.yximgs.com/live/awei_ztyz.flv
-中天综合,http://ali.hlspull.yximgs.com/live/awei_ztzh.flv
-翡翠台,http://ali.hlspull.yximgs.com/live/awei_jade.flv
-无线新闻,http://ali.hlspull.yximgs.com/live/awei_wxxw.flv
-重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
-tvbplus,http://ali.hlspull.yximgs.com/live/awei_j2.flv
-民视第一,http://ali.hlspull.yximgs.com/live/awei_msdy.flv
-民视台湾,http://ali.hlspull.yximgs.com/live/awei_mstw.flv
-HOY77,http://ali.hlspull.yximgs.com/live/awei_hoy77.flv
-HOY78,http://ali.hlspull.yximgs.com/live/awei_hoy78.flv
-美亚电影,http://ali.hlspull.yximgs.com/live/awei_mydy.flv
-东森超视,http://ali.hlspull.yximgs.com/live/awei_dscs.flv
-东森综合,http://ali.hlspull.yximgs.com/live/awei_dszh.flv
-八大第一,http://ali.hlspull.yximgs.com/live/awei_bddy.flv
-八大综合,http://ali.hlspull.yximgs.com/live/awei_bdzh.flv
-爱尔达娱乐,http://ali.hlspull.yximgs.com/live/awei_aedyl.flv

极速167,#genre#
翡翠台(1),http://mytv.cdn.com.mp/hls/fct/playlist.m3u8
明珠台(1),http://o12.1678520.xyz/hls/mzt/playlist.m3u8
中天娱乐,https://ali.hlspull.yximgs.com/live/167ztyl.flv
中天亚洲,https://ali.hlspull.yximgs.com/live/167ztyz.flv
中天新闻2,https://ali.hlspull.yximgs.com/live/167ztxw2.flv
翡翠台,https://ali.hlspull.yximgs.com/live/167_jade.flv
无线新闻,https://ali.hlspull.yximgs.com/live/167_wxxw.flv
凤凰中文,https://ali.hlspull.yximgs.com/live/167_fhzw.flv
凤凰资讯,https://ali.hlspull.yximgs.com/live/167_fhzx.flv
凤凰香港,https://ali.hlspull.yximgs.com/live/167_fhxg.flv
中天新闻,https://ali.hlspull.yximgs.com/live/167_ztxw.flv
寰宇新闻,https://ali.hlspull.yximgs.com/live/167_hyxw.flv

极速qwt,#genre#

凤凰中文台,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰中文台
凤凰资讯台,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰资讯台
凤凰香港台,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰香港台
翡翠台,http://qwt.zhibotv.top:2016/全网通.php?id=翡翠台
无线新闻台,http://qwt.zhibotv.top:2016/全网通.php?id=无线新闻台
中天新闻,http://qwt.zhibotv.top:2016/全网通.php?id=中天新闻
寰宇新闻,http://qwt.zhibotv.top:2016/全网通.php?id=寰宇新闻
CCTV1,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV1
CCTV2,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV2
CCTV3,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV3
CCTV4,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV4
CCTV5,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV5
CCTV5+,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV5p
CCTV6,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV6
CCTV7,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV7
CCTV8,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV8
CCTV9,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV9
CCTV10,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV10
CCTV11,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV11
CCTV12,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV12
CCTV13,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV13
CCTV14,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV14
CCTV15,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV15
CCTV16,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV16
CCTV17,http://qwt.zhibotv.top:2016/全网通.php?id=CCTV17
CHC家庭影院,http://qwt.zhibotv.top:2016/全网通.php?id=CHC家庭影院
CHC影迷电影,http://qwt.zhibotv.top:2016/全网通.php?id=CHC影迷电影
CHC动作电影,http://qwt.zhibotv.top:2016/全网通.php?id=CHC动作电影
湖南卫视,http://qwt.zhibotv.top:2016/全网通.php?id=湖南卫视
浙江卫视,http://qwt.zhibotv.top:2016/全网通.php?id=浙江卫视
江苏卫视,http://qwt.zhibotv.top:2016/全网通.php?id=江苏卫视
广东卫视,http://qwt.zhibotv.top:2016/全网通.php?id=广东卫视
东方卫视,http://qwt.zhibotv.top:2016/全网通.php?id=东方卫视

东南卫视,http://qwt.zhibotv.top:2016/全网通.php?id=东南卫视
辽宁卫视,http://qwt.zhibotv.top:2016/全网通.php?id=辽宁卫视
深圳卫视,http://qwt.zhibotv.top:2016/全网通.php?id=深圳卫视
天津卫视,http://qwt.zhibotv.top:2016/全网通.php?id=天津卫视
安徽卫视,http://qwt.zhibotv.top:2016/全网通.php?id=安徽卫视

河北卫视,http://qwt.zhibotv.top:2016/全网通.php?id=河北卫视
重庆卫视,http://qwt.zhibotv.top:2016/全网通.php?id=重庆卫视
吉林卫视,http://qwt.zhibotv.top:2016/全网通.php?id=吉林卫视
黑龙江卫视,http://qwt.zhibotv.top:2016/全网通.php?id=黑龙江卫视
山东卫视,http://qwt.zhibotv.top:2016/全网通.php?id=山东卫视

海南卫视,http://qwt.zhibotv.top:2016/全网通.php?id=海南卫视
贵州卫视,http://qwt.zhibotv.top:2016/全网通.php?id=贵州卫视
湖北卫视,http://qwt.zhibotv.top:2016/全网通.php?id=湖北卫视
河南卫视,http://qwt.zhibotv.top:2016/全网通.php?id=河南卫视
青海卫视,http://qwt.zhibotv.top:2016/全网通.php?id=青海卫视

四川卫视,http://qwt.zhibotv.top:2016/全网通.php?id=四川卫视
广西卫视,http://qwt.zhibotv.top:2016/全网通.php?id=广西卫视
江西卫视,http://qwt.zhibotv.top:2016/全网通.php?id=江西卫视
甘肃卫视,http://yemingjkl.x3322.net:35455/nptv/gansu.m3u8
山西卫视,http://yemingjkl.x3322.net:35455/nptv/shanxi.m3u8
云南卫视,http://yemingjkl.x3322.net:35455/nptv/yunnan.m3u8
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
东南卫视,http://182.32.159.109:85/tsfile/live/0137_1.m3u8?key=txiptv
海峡卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
大湾区卫视,http://yemingjkl.x3322.net:35455/mgtv/608917627.m3u8
新疆卫视,http://yemingjkl.x3322.net:35455/nptv/xinjiang.m3u8
西藏卫视,http://yemingjkl.x3322.net:35455/nptv/xizang.m3u8
陕西卫视,http://yemingjkl.x3322.net:35455/nptv/shanxiws.m3u8
宁夏卫视,http://yemingjkl.x3322.net:35455/nptv/ningxia.m3u8
内蒙古卫视,http://yemingjkl.x3322.net:35455/nptv/neimenggu.m3u8


黑龙江移动,#genre#
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV2,http://39.134.67.108/PLTV/88888888/224/3221225599/1.m3u8
CCTV3,http://39.134.67.108/PLTV/88888888/224/3221225799/1.m3u8
CCTV4,http://39.134.67.108/PLTV/88888888/224/3221225797/1.m3u8
CCTV5,http://39.134.67.108/PLTV/88888888/224/3221225818/1.m3u8
CCTV5+,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8
CCTV6,http://39.134.67.108/PLTV/88888888/224/3221225814/1.m3u8
CCTV7,http://39.134.67.108/PLTV/88888888/224/3221225671/1.m3u8
CCTV8,http://39.134.67.108/PLTV/88888888/224/3221225795/1.m3u8
CCTV9,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8
CCTV12,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8
CCTV13,http://39.134.67.108/PLTV/88888888/224/3221225812/1.m3u8
CCTV14,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8
CCTV15,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8
CCTV16,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8
CCTV17,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221226119/1.m3u8
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221226123/1.m3u8
CCTV13,http://39.134.67.108/PLTV/88888888/224/3221226125/1.m3u8
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221226128/1.m3u8
CGTN纪录,http://39.134.67.108/PLTV/88888888/224/3221225509/1.m3u8
CGTN,http://39.134.67.108/PLTV/88888888/224/3221225510/1.m3u8
CETV1,http://39.134.67.108/PLTV/88888888/224/3221225563/1.m3u8
CETV4,http://39.134.67.108/PLTV/88888888/224/3221225750/1.m3u8
咪咕视频,http://39.134.67.108/PLTV/88888888/224/3221225895/1.m3u8
咪咕体育,http://39.134.67.108/PLTV/88888888/224/3221225897/1.m3u8

安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8
辽宁卫视,http://39.134.67.108/PLTV/88888888/224/3221225944/1.m3u8
青海卫视,http://39.134.67.108/PLTV/88888888/224/3221225948/1.m3u8
陕西卫视,http://39.134.67.108/PLTV/88888888/224/3221225989/1.m3u8
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8
新疆卫视,http://39.134.67.108/PLTV/88888888/224/3221225999/1.m3u8
云南卫视,http://39.134.67.108/PLTV/88888888/224/3221225957/1.m3u8
兵团卫视,http://39.134.67.108/PLTV/88888888/224/3221226005/1.m3u8
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8
河南卫视,http://39.134.67.108/PLTV/88888888/224/3221226023/1.m3u8
黑龙江卫视,http://39.134.67.108/PLTV/88888888/224/3221226006/1.m3u8
湖南卫视,http://39.134.67.108/PLTV/88888888/224/3221226000/1.m3u8
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8
内蒙古卫视,http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8
延边卫视,http://39.134.67.108/PLTV/88888888/224/3221226040/1.m3u8
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8

黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221226012/1.m3u8
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225969/1.m3u8
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225990/1.m3u8
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225994/1.m3u8
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225998/1.m3u8
黑龙江少儿,http://39.134.67.108/PLTV/88888888/224/3221225979/1.m3u8
黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221225965/1.m3u8
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225967/1.m3u8
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225992/1.m3u8
黑龙江影视,http://39.134.67.108/PLTV/88888888/224/3221225973/1.m3u8
睛彩竞技,http://39.134.67.108/PLTV/88888888/224/3221226046/1.m3u8
新闻综合,http://39.134.67.108/PLTV/88888888/224/3221226062/1.m3u8
新闻综合,http://39.134.67.108/PLTV/88888888/224/3221225993/1.m3u8


肥羊ITV,#genre#
CCTV1综合,http://yemingjkl.x3322.net:35455/mgtv/608807420.m3u8
CCTV2财经,http://yemingjkl.x3322.net:35455/mgtv/631780532.m3u8
CCTV3综艺,http://yemingjkl.x3322.net:35455/mgtv/624878271.m3u8
CCTV4中文国际,http://yemingjkl.x3322.net:35455/mgtv/631780421.m3u8
CCTV5体育,http://yemingjkl.x3322.net:35455/mgtv/641886683.m3u8
CCTV5+体育赛事,http://yemingjkl.x3322.net:35455/mgtv/641886773.m3u8
CCTV6电影,http://yemingjkl.x3322.net:35455/mgtv/624878396.m3u8
CCTV7国防军事,http://yemingjkl.x3322.net:35455/mgtv/673168121.m3u8
CCTV8电视剧,http://yemingjkl.x3322.net:35455/mgtv/624878356.m3u8
CCTV9纪录,http://yemingjkl.x3322.net:35455/mgtv/673168140.m3u8
CCTV10科教,http://yemingjkl.x3322.net:35455/mgtv/624878405.m3u8
CCTV11戏曲,http://yemingjkl.x3322.net:35455/mgtv/667987558.m3u8
CCTV12社会与法,http://yemingjkl.x3322.net:35455/mgtv/673168185.m3u8
CCTV13新闻,http://yemingjkl.x3322.net:35455/mgtv/608807423.m3u8
CCTV14少儿,http://yemingjkl.x3322.net:35455/mgtv/624878440.m3u8
CCTV15音乐,http://yemingjkl.x3322.net:35455/mgtv/673168223.m3u8
CCTV17农业农村,http://yemingjkl.x3322.net:35455/mgtv/673168256.m3u8
CCTV4欧洲,http://yemingjkl.x3322.net:35455/mgtv/608807419.m3u8
CCTV4美洲,http://yemingjkl.x3322.net:35455/mgtv/608807416.m3u8
CGTN外语记录,http://yemingjkl.x3322.net:35455/mgtv/609006487.m3u8
CGTN阿拉伯语,http://yemingjkl.x3322.net:35455/mgtv/609154345.m3u8
CGTN西班牙语,http://yemingjkl.x3322.net:35455/mgtv/609006450.m3u8
CGTN法语,http://yemingjkl.x3322.net:35455/mgtv/609006476.m3u8
CGTN俄语,http://yemingjkl.x3322.net:35455/mgtv/609006446.m3u8
老故事,http://yemingjkl.x3322.net:35455/mgtv/884121956.m3u8
发现之旅,http://yemingjkl.x3322.net:35455/mgtv/624878970.m3u8
中学生,http://yemingjkl.x3322.net:35455/mgtv/708869532.m3u8
CGTN,http://yemingjkl.x3322.net:35455/mgtv/609017205.m3u8
